Global_Time,Global_X,Global_Y,v_Vel,v_Acc,Time_diff,Pred_X,Pred_Y,Haversine_Distance,Calculated_Speed
834,679879.0939,419457.3768,0.86,0,1,679879.0902,419457.403,2921.294963,2921.294963
835,679879.0902,419457.403,0.86,0,1,679879.0869,419457.4289,2921.732207,2921.732207
836,679879.0869,419457.4289,0.86,0,1,679879.0832,419457.4551,2886.720383,2886.720383
837,679879.0832,419457.4551,0.86,0,1,679879.0799,419457.4813,2921.708308,2921.708308
838,679879.0799,419457.4813,0.86,0,1,679879.0762,419457.5072,2919.982418,2919.982418
839,679879.0762,419457.5072,0.86,0,1,679879.0729,419457.5334,2888.42263,2888.42263
840,679879.0729,419457.5334,0.86,0,1,679879.0692,419457.5597,2919.963421,2919.963421
841,679879.0692,419457.5597,0.86,0,1,679879.0658,419457.5856,2932.74822,2932.74822
842,679879.0658,419457.5856,0.86,0,1,679879.0622,419457.6118,2887.075126,2887.075126
843,679879.0622,419457.6118,0.86,0,1,679879.0585,419457.638,2921.192979,2921.192979
844,679879.0585,419457.638,0.86,0,1,679879.0552,419457.6639,2921.624542,2921.624542
845,679879.0552,419457.6639,0.86,0,1,679879.0515,419457.6901,2886.63373,2886.63373
846,679879.0515,419457.6901,0.86,0,1,679879.0482,419457.716,2921.600739,2921.600739
847,679879.0482,419457.716,0.86,0,1,679879.0445,419457.7422,2886.614565,2886.614565
848,679879.0445,419457.7422,0.86,0,1,679879.0412,419457.7684,2921.576939,2921.576939
849,679879.0412,419457.7684,0.86,0,1,679879.0375,419457.7944,2919.877907,2919.877907
850,679879.0375,419457.7944,0.86,0,1,679879.0341,419457.8206,2899.377342,2899.377342
851,679879.0341,419457.8206,0.86,0,1,679879.0305,419457.8468,2920.26157,2920.26157
852,679879.0305,419457.8468,0.86,0,1,679879.0268,419457.8727,2921.091385,2921.091385
853,679879.0268,419457.8727,0.86,0,1,679879.0235,419457.8989,2888.253714,2888.253714
854,679879.0235,419457.8989,0.86,0,1,679879.0198,419457.9251,2919.83055,2919.83055
855,679879.0198,419457.9251,0.86,0,1,679879.0165,419457.951,2921.493577,2921.493577
856,679879.0165,419457.951,0.86,0,1,679879.0128,419457.9772,2886.528325,2886.528325
857,679879.0128,419457.9772,0.86,0,1,679879.0095,419458.0034,2921.469876,2921.469876
858,679879.0095,419458.0034,0.86,0,1,679879.0058,419458.0294,2919.792719,2919.792719
859,679879.0058,419458.0294,0.86,0,1,679879.0024,419458.0556,2899.269548,2899.269548
860,679879.0024,419458.0556,0.86,0,1,679878.9988,419458.0815,2920.171245,2920.171245
861,679878.9988,419458.0815,0.86,0,1,679878.9951,419458.1077,2887.720521,2887.720521
862,679878.9951,419458.1077,0.86,0,1,679878.9918,419458.1339,2921.4106,2921.4106
863,679878.9918,419458.1339,0.86,0,1,679878.9881,419458.1598,2919.745561,2919.745561
864,679878.9881,419458.1598,0.86,0,1,679878.9848,419458.186,2888.121748,2888.121748
865,679878.9848,419458.186,0.86,0,1,679878.9811,419458.2122,2919.726763,2919.726763
866,679878.9811,419458.2122,0.86,0,1,679878.9778,419458.2381,2921.363229,2921.363229
867,679878.9778,419458.2381,0.86,0,1,679878.9741,419458.2644,2886.423428,2886.423428
868,679878.9741,419458.2644,0.86,0,1,679878.9704,419458.2906,2932.42865,2932.42865
869,679878.9704,419458.2906,0.86,0,1,679878.9671,419458.3165,2921.327744,2921.327744
870,679878.9671,419458.3165,0.86,0,1,679878.9634,419458.3427,2886.394873,2886.394873
871,679878.9634,419458.3427,0.86,0,1,679878.9601,419458.3689,2921.304179,2921.304179
872,679878.9601,419458.3689,0.86,0,1,679878.9564,419458.3948,2919.660912,2919.660912
873,679878.9564,419458.3948,0.86,0,1,679878.9531,419458.421,2888.014209,2888.014209
874,679878.9531,419458.421,0.86,0,1,679878.9494,419458.4469,2919.642185,2919.642185
875,679878.9494,419458.4469,0.86,0,1,679878.9461,419458.4731,2887.990427,2887.990427
876,679878.9461,419458.4731,0.86,0,1,679878.9424,419458.4994,2919.623486,2919.623486
877,679878.9424,419458.4994,0.86,0,1,679878.9387,419458.5253,2932.322929,2932.322929
878,679878.9387,419458.5253,0.86,0,1,679878.9354,419458.5515,2887.954681,2887.954681
879,679878.9354,419458.5515,0.86,0,1,679878.9317,419458.5777,2919.595372,2919.595372
880,679878.9317,419458.5777,0.86,0,1,679878.9284,419458.6036,2921.198209,2921.198209
881,679878.9284,419458.6036,0.86,0,1,679878.9247,419458.6298,2886.290632,2886.290632
882,679878.9247,419458.6298,0.87,0.05,1,679878.9214,419458.656,2921.174779,2921.174779
883,679878.9214,419458.656,0.87,0.05,1,679878.9174,419458.6819,2919.557959,2919.557959
884,679878.9174,419458.6819,0.86,-0.35,1,679878.9141,419458.7097,2889.220172,2889.220172
885,679878.9141,419458.7097,0.79,-1.08,1,679878.9131,419458.7356,3097.09295,3097.09295
886,679878.9131,419458.7356,0.64,-2.04,1,679878.9141,419458.7539,2880.527162,2880.527162
887,679878.9141,419458.7539,0.42,-2.49,1,679878.9156,419458.7615,2035.684877,2035.684877
888,679878.9156,419458.7615,0.21,-1.96,1,679878.9162,419458.7615,849.4976869,849.4976869
889,679878.9162,419458.7615,0.07,-0.97,1,679878.9159,419458.76,34.59952733,34.59952733
890,679878.9159,419458.76,0,-0.19,1,679878.9159,419458.76,167.6871959,167.6871959
891,679878.9159,419458.76,0,0.07,1,679878.9159,419458.76,0,0
892,679878.9159,419458.76,0,0.04,1,679878.9159,419458.76,0,0
893,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
894,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
895,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
896,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
897,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
898,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
899,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
900,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
901,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
902,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
903,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
904,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
905,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
906,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
907,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
908,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
909,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
910,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
911,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
912,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
913,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
914,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
915,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
916,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
917,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
918,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
919,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
920,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
921,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
922,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
923,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
924,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
925,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
926,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
927,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
928,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
929,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
930,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
931,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
932,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
933,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
934,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
935,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
936,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
937,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
938,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
939,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
940,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
941,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
942,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
943,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
944,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
945,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
946,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
947,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
948,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
949,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
950,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
951,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
952,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
953,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
954,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
955,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
956,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
957,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
958,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
959,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
960,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
961,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
962,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
963,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
964,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
965,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
966,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
967,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
968,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
969,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
970,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
971,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
972,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
973,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
974,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
975,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
976,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
977,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
978,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
979,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
980,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
981,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
982,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
983,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
984,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
985,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
986,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
987,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
988,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
989,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
990,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
991,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
992,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
993,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
994,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
995,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
996,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
997,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
998,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
999,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1000,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1001,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1002,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1003,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1004,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1005,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1006,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1007,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1008,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1009,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1010,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1011,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1012,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1013,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1014,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1015,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1016,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1017,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1018,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1019,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1020,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1021,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1022,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1023,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1024,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1025,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1026,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1027,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1028,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1029,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1030,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1031,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1032,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1033,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1034,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1035,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1036,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1037,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1038,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1039,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1040,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1041,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1042,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1043,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1044,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1045,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1046,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1047,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1048,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1049,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1050,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1051,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1052,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1053,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1054,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1055,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1056,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1057,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1058,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1059,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1060,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1061,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1062,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1063,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1064,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1065,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1066,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1067,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1068,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1069,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1070,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1071,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1072,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1073,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1074,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1075,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1076,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1077,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1078,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1079,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1080,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1081,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1082,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1083,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1084,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1085,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1086,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1087,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1088,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1089,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1090,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1091,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1092,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1093,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1094,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1095,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1096,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1097,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1098,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1099,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1100,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1101,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1102,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1103,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1104,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1105,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1106,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1107,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1108,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1109,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1110,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1111,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1112,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1113,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1114,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1115,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1116,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1117,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1118,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1119,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1120,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1121,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1122,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1123,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1124,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1125,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1126,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
1127,679878.9159,419458.76,0,0,1,679878.9159,419458.76,0,0
